,ID,CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,CLAIM_AMOUNT,VEHICLE_AGE,CLAIM_IND,AREA,STATE_CODE
4714,674534543.0,0,66.0,0,15.0,22.837,333328.0,Yes,Fem,<High School,Teacher,86,Private,25.64,Minivan,5,Yes,0,226.0,3.0,0,Highly Urban/ Urban,Bayern
4715,10169800000.0,0,58.0,0,17.0,2.573,393379.0,Yes,Mal,Bachelors,Home Maker,80,Commercial,32.26,Panel Truck,2,No,4,330.0,12.0,0,Highly Urban/ Urban,Bayern
4716,987873956.0,0,39.0,3,3.0,960.0,539931.0,Yes,Fem,<High School,Home Maker,68,Private,8.67,unknown,0,No,4,381.0,,0,Highly Urban/ Urban,Bayern
4717,2354205862.0,0,57.0,0,12.0,62.918,1010349.0,Yes,Mal,z_High School,Teacher,101,Commercial,27.12,Panel Truck,2,No,0,3.542,12.0,1,Highly Urban/ Urban,Sachsen
4718,1559888076.0,2,69.0,2,17.0,,,Yes,Mal,Bachelors,Manager,73,Commercial,21.91,Van,0,No,0,257.0,9.0,0,Highly Urban/ Urban,Bayern
4719,1701423024.0,0,62.0,0,15.0,50.896,328721.0,Yes,Fem,Bachelors,Teacher,93,Commercial,10.83,unknown,0,No,3,263.0,8.0,0,z_Highly Rural/ Rural,Sachsen
4720,6042420989.0,0,36.0,0,15.0,47.908,135447.0,z_No,Fem,Masters,,50,Private,29.08,Minivan,0,No,4,321.0,,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
4721,9521758249.0,0,41.0,0,19.0,40.467,702842.0,Yes,Fem,<High School,Teacher,66,Private,11.19,unknown,0,No,2,394.0,10.0,0,Highly Urban/ Urban,Bayern
4722,327562962.0,0,54.0,0,16.0,76.582,357954.0,Yes,Fem,z_High School,Manager,68,Private,13.76,unknown,3,No,4,348.0,9.0,0,Highly Urban/ Urban,Bayern
4723,4476809345.0,0,38.0,1,13.0,9.207,494676.0,z_No,Fem,z_High School,Student,91,Commercial,5.2,Sports Car,2,No,7,4.181,3.0,1,Highly Urban/ Urban,Hessen
4724,2439653208.0,0,51.0,1,18.0,45.613,406341.0,Yes,Fem,z_High School,Student,61,Commercial,9.37,Sports Car,3,No,2,308.0,7.0,0,Highly Urban/ Urban,Bayern
4725,4053652126.0,0,52.0,0,13.0,36.071,325442.0,Yes,Mal,z_High School,Teacher,68,Commercial,9.35,Pickup,2,No,3,222.0,3.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
4726,864701362.0,0,41.0,0,10.0,53.858,229671.0,z_No,Mal,Bachelors,Manager,75,Private,10.79,Pickup,1,No,7,205.0,10.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
4727,2757324130.0,1,53.0,2,3.0,960.0,88335.0,z_No,Fem,<High School,Student,74,Commercial,10.91,Minivan,5,No,0,304.0,6.0,0,z_Highly Rural/ Rural,Hessen
4728,2013445906.0,0,64.0,0,15.0,112.268,634335.0,Yes,Mal,Masters,,50,Commercial,18.08,Van,2,No,2,3.286,3.0,1,Highly Urban/ Urban,Brandenburg
4729,6711357105.0,0,44.0,0,14.0,119.746,739725.0,z_No,Mal,Masters,,74,Commercial,30.48,Panel Truck,0,No,0,318.0,20.0,0,Highly Urban/ Urban,Bayern
4730,5063902810.0,1,54.0,2,17.0,59.514,535544.0,Yes,Mal,Masters,,66,Commercial,25.65,Panel Truck,0,No,2,310.0,7.0,0,Highly Urban/ Urban,Bayern
4731,8589657192.0,0,55.0,1,19.0,98.725,919406.0,Yes,Fem,Masters,Manager,100,Private,26.03,Minivan,5,Yes,5,275.0,14.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
4732,4979155545.0,0,51.0,0,16.0,872.0,337409.0,Yes,Fem,<High School,Home Maker,75,Commercial,14.77,Pickup,2,No,2,5.843,3.0,1,Highly Urban/ Urban,Bayern
4733,4756317975.0,0,49.0,0,17.0,67.631,397987.0,Yes,Fem,Bachelors,Home Maker,89,Private,16.69,Sports Car,0,No,0,267.0,,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
4734,4116811694.0,0,67.0,0,13.0,77.781,288561.0,z_No,Mal,Masters,Nurse,92,Private,15.98,unknown,0,No,0,32.647,17.0,1,z_Highly Rural/ Rural,Thueringen
4735,1394037230.0,0,31.0,0,16.0,110.493,647931.0,Yes,Mal,PhD,,82,Private,14.73,Minivan,2,No,5,3.115,,1,Highly Urban/ Urban,Bayern
4736,2057329323.0,1,50.0,1,14.0,76.701,608085.0,z_No,Fem,Masters,Nurse,89,Private,15.19,unknown,0,No,3,5.966,21.0,1,Highly Urban/ Urban,Bayern
4737,977947478.0,0,50.0,0,10.0,232.816,766532.0,Yes,Mal,PhD,,88,Commercial,32.67,Panel Truck,3,No,0,402.0,23.0,0,Highly Urban/ Urban,Bayern
4738,6632173354.0,0,56.0,0,3.0,960.0,212004.0,Yes,Mal,z_High School,Student,75,Commercial,19.12,Van,3,No,10,263.0,3.0,0,Highly Urban/ Urban,Bayern
4739,6177448646.0,0,49.0,0,13.0,1.327,412230.0,Yes,Mal,<High School,Student,70,Private,7.36,Pickup,2,No,2,268.0,3.0,0,Highly Urban/ Urban,Thueringen
4740,7825139198.0,0,73.0,0,3.0,960.0,156526.0,Yes,Fem,Masters,Home Maker,93,Private,20.71,Sports Car,2,No,2,6.158,3.0,1,Highly Urban/ Urban,Bayern
4741,4316756354.0,0,65.0,0,8.0,30.839,,z_No,Fem,z_High School,Clerical,74,Private,19.63,unknown,2,No,7,269.0,9.0,0,Highly Urban/ Urban,Brandenburg
4742,2943723482.0,0,53.0,0,12.0,23.301,193180.0,z_No,Mal,<High School,Teacher,79,Private,17.94,Minivan,0,Yes,0,2.372,3.0,1,Highly Urban/ Urban,Bayern
4743,3032202631.0,0,56.0,0,12.0,,872251.0,Yes,Fem,z_High School,Teacher,64,Commercial,20.94,Pickup,5,No,0,320.0,3.0,0,Highly Urban/ Urban,Bayern
4744,7835931002.0,4,84.0,4,21.0,49.182,281886.0,Yes,Fem,Bachelors,Professional,68,Private,25.64,unknown,1,Yes,11,328.0,8.0,0,Highly Urban/ Urban,Bayern
4745,3631794445.0,0,62.0,0,10.0,49.257,325689.0,z_No,Mal,Bachelors,Professional,55,Private,6.9,Minivan,0,No,0,305.0,3.0,0,z_Highly Rural/ Rural,Bayern
4746,2705351634.0,0,49.0,2,13.0,90.567,1155526.0,z_No,Fem,Bachelors,Teacher,115,Commercial,26.08,Pickup,0,No,2,205.0,6.0,0,z_Highly Rural/ Rural,Bayern
4747,5642271377.0,0,42.0,1,16.0,21.636,285150.0,Yes,Mal,<High School,Clerical,50,Private,7.57,Pickup,0,No,7,273.0,6.0,0,Highly Urban/ Urban,Berlin
4748,4753951925.0,0,42.0,0,13.0,95.258,376896.0,z_No,Fem,Bachelors,Professional,98,Private,17.35,unknown,0,No,2,285.0,3.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
4749,5952311535.0,0,49.0,0,18.0,69.236,395252.0,Yes,Fem,z_High School,Teacher,76,Commercial,6.41,unknown,3,No,5,2.751,3.0,1,Highly Urban/ Urban,Hessen
4750,771897848.0,2,65.0,3,17.0,5.87,223782.0,Yes,Fem,<High School,Student,57,Private,17.45,unknown,0,Yes,2,5.75,3.0,1,Highly Urban/ Urban,Bayern
4751,5384639376.0,1,74.0,2,18.0,66.276,550070.0,Yes,Fem,Bachelors,Teacher,102,Commercial,21.27,Pickup,3,No,6,330.0,14.0,0,Highly Urban/ Urban,Bayern
4752,56124048.0,0,53.0,0,11.0,52.126,257583.0,Yes,Mal,z_High School,Teacher,76,Commercial,16.01,Minivan,2,No,2,314.0,3.0,0,Highly Urban/ Urban,Bayern
4753,6822365794.0,0,55.0,0,15.0,44.381,470040.0,Yes,Mal,<High School,Teacher,72,Private,9.28,Minivan,2,No,0,197.0,7.0,0,z_Highly Rural/ Rural,Bayern
4754,5030081705.0,0,62.0,0,17.0,55.651,462499.0,Yes,Mal,Masters,,66,Commercial,6.97,Pickup,3,No,5,266.0,15.0,0,Highly Urban/ Urban,Bayern
4755,3936631508.0,2,44.0,3,17.0,57.38,441636.0,Yes,Mal,z_High School,Teacher,101,Commercial,11.28,Pickup,0,No,2,321.0,8.0,0,Highly Urban/ Urban,Bayern
4756,2386039519.0,0,74.0,0,18.0,27.481,140455.0,Yes,Fem,Bachelors,Manager,64,Private,13.66,Sports Car,2,No,2,288.0,13.0,0,Highly Urban/ Urban,Bayern
4757,571855392.0,0,58.0,0,17.0,239.834,,Yes,Fem,PhD,Manager,52,Private,8.56,Sports Car,2,No,3,285.0,18.0,0,Highly Urban/ Urban,Thueringen
4758,1761138709.0,0,47.0,1,18.0,,229671.0,Yes,Fem,<High School,Student,69,Private,13.63,unknown,4,No,6,348.0,3.0,0,Highly Urban/ Urban,Nordrhein-Westfalen
4759,1825389343.0,0,48.0,0,15.0,24.361,424630.0,Yes,Mal,Bachelors,Professional,94,Private,3.88,Minivan,5,Yes,8,253.0,14.0,0,Highly Urban/ Urban,Berlin
4760,1262726959.0,0,49.0,0,15.0,54.059,193362.0,z_No,Mal,z_High School,Professional,102,Private,17.23,Van,3,No,2,2.008,3.0,1,Highly Urban/ Urban,Sachsen-Anhalt
4761,8080280462.0,0,59.0,0,18.0,82.387,247338.0,z_No,Fem,Masters,Nurse,52,Private,25.16,Minivan,2,Yes,5,318.0,19.0,0,Highly Urban/ Urban,Thueringen
4762,4676015225.0,0,60.0,0,17.0,90.992,889272.0,Yes,Fem,z_High School,Teacher,62,Commercial,28.35,Minivan,0,No,0,409.0,8.0,0,z_Highly Rural/ Rural,Thueringen
4763,4358509461.0,0,55.0,0,17.0,64.091,862472.0,Yes,Fem,Masters,Nurse,65,Private,24.4,Minivan,3,No,9,284.0,21.0,0,Highly Urban/ Urban,Bayern
4764,14069800000.0,2,45.0,2,16.0,28.524,414393.0,z_No,Fem,<High School,Clerical,64,Private,9.98,Minivan,5,No,2,7.274,10.0,1,Highly Urban/ Urban,Bayern
4765,9661013728.0,0,55.0,0,14.0,55.073,,Yes,Mal,Bachelors,Teacher,59,Commercial,18.33,Van,3,No,9,271.0,12.0,0,Highly Urban/ Urban,Bayern
4766,1959480462.0,0,35.0,2,19.0,66.679,545313.0,Yes,Mal,z_High School,Teacher,91,Commercial,19.3,Minivan,5,No,2,3.218,,1,Highly Urban/ Urban,Bayern
4767,5293173203.0,0,35.0,0,14.0,101.291,637647.0,z_No,Mal,Masters,,99,Private,13.91,Minivan,2,No,4,225.0,16.0,0,Highly Urban/ Urban,Sachsen-Anhalt
4768,3918543929.0,0,51.0,0,16.0,120.935,527500.0,Yes,Fem,PhD,Doctor,85,Private,7.2,unknown,0,Yes,4,328.0,15.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
4769,3505289789.0,0,57.0,0,17.0,87.029,262886.0,Yes,Fem,Bachelors,Professional,61,Private,26.41,Minivan,0,Yes,2,279.0,19.0,0,Highly Urban/ Urban,Berlin
4770,9713977363.0,0,42.0,0,15.0,10.944,329784.0,Yes,Fem,<High School,Student,86,Private,14.61,unknown,2,No,0,234.0,3.0,0,Highly Urban/ Urban,Brandenburg
4771,5876593428.0,0,50.0,0,3.0,960.0,241449.0,Yes,Mal,z_High School,Student,79,Commercial,18.77,Pickup,2,No,5,225.0,9.0,0,Highly Urban/ Urban,Bayern
4772,9541031077.0,0,53.0,0,13.0,48.474,111891.0,z_No,Mal,Bachelors,Clerical,67,Commercial,10.41,Pickup,2,No,7,27.002,9.0,1,Highly Urban/ Urban,Bayern
4773,406949067.0,0,47.0,1,14.0,52.111,507726.0,Yes,Fem,Bachelors,Teacher,64,Private,5.2,Sports Car,1,No,0,3.701,,1,Highly Urban/ Urban,Bayern
4774,1704594531.0,0,69.0,0,19.0,,462985.0,Yes,Fem,PhD,Doctor,100,Private,19.75,unknown,0,No,2,223.0,16.0,0,Highly Urban/ Urban,Bayern
4775,2974974073.0,0,36.0,1,10.0,1.214,735477.0,Yes,Fem,z_High School,Home Maker,70,Private,4.67,unknown,0,No,3,304.0,,0,Highly Urban/ Urban,Thueringen
4776,6594098130.0,0,57.0,0,4.0,35.88,166051.0,Yes,Mal,Masters,Nurse,68,Private,15.75,Minivan,0,No,2,235.0,11.0,0,Highly Urban/ Urban,Bayern
4777,10225200000.0,0,52.0,0,3.0,560.0,182559.0,Yes,Mal,<High School,Student,71,Commercial,5.2,Pickup,2,No,2,2.589,3.0,1,Highly Urban/ Urban,Bayern
4778,10494100000.0,3,48.0,4,20.0,20.381,706680.0,Yes,Mal,z_High School,Student,75,Commercial,6.0,Pickup,2,No,2,210.0,15.0,0,z_Highly Rural/ Rural,Hessen
4779,12006200000.0,0,47.0,1,12.0,54.569,223782.0,z_No,Fem,<High School,Teacher,72,Commercial,12.78,Pickup,2,No,3,1.701,,1,z_Highly Rural/ Rural,Bayern
4780,947319685.0,0,39.0,2,3.0,560.0,,z_No,Mal,Bachelors,Student,110,Commercial,16.45,Van,2,No,8,348.0,12.0,0,z_Highly Rural/ Rural,Bayern
4781,4351959227.0,0,54.0,0,3.0,960.0,547677.0,Yes,Mal,Bachelors,Student,95,Commercial,18.01,Minivan,0,No,1,792.0,8.0,1,Highly Urban/ Urban,Bayern
4782,6321693521.0,0,57.0,0,13.0,75.573,1003320.0,z_No,Fem,Masters,Nurse,70,Private,15.11,unknown,3,No,0,3.893,11.0,1,Highly Urban/ Urban,Bayern
4783,4187811218.0,0,63.0,1,16.0,36.035,533581.0,Yes,Mal,z_High School,Clerical,71,Commercial,31.77,Panel Truck,0,No,6,291.0,3.0,0,Highly Urban/ Urban,Hessen
4784,1431309687.0,0,48.0,0,6.0,92.791,,z_No,Mal,<High School,Teacher,105,Commercial,26.48,Panel Truck,2,No,2,371.0,3.0,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
4785,3745410744.0,0,63.0,0,14.0,97.84,400284.0,Yes,Fem,Bachelors,Professional,79,Private,21.3,Pickup,2,No,3,306.0,7.0,0,Highly Urban/ Urban,Bayern
4786,2169826832.0,1,63.0,2,13.0,54.205,58890.0,z_No,Mal,z_High School,Teacher,85,Commercial,11.4,Pickup,0,No,4,243.0,10.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
4787,9053524023.0,0,45.0,1,14.0,36.02,,z_No,Fem,<High School,Clerical,63,Private,17.59,unknown,1,No,4,4.001,9.0,1,Highly Urban/ Urban,Bayern
4788,3524508703.0,0,69.0,0,16.0,66.894,100113.0,z_No,Fem,z_High School,Teacher,88,Commercial,13.53,unknown,2,No,0,230.0,3.0,0,z_Highly Rural/ Rural,Sachsen
4789,2544857958.0,0,62.0,0,,,,Yes,Fem,z_High School,Home Maker,73,Private,9.21,Sports Car,2,No,2,239.0,3.0,0,Highly Urban/ Urban,Brandenburg
4790,1064908942.0,0,55.0,0,16.0,89.945,347814.0,Yes,Fem,Masters,Professional,60,Private,15.8,unknown,0,No,2,436.0,3.0,0,Highly Urban/ Urban,Hessen
4791,4973634896.0,0,68.0,0,3.0,960.0,123669.0,Yes,Mal,<High School,Student,63,Private,6.41,Pickup,2,No,2,235.0,8.0,0,Highly Urban/ Urban,Thueringen
4792,4023999945.0,0,63.0,0,16.0,23.744,531300.0,Yes,Mal,Masters,Nurse,55,Private,13.0,Minivan,2,No,0,303.0,12.0,0,Highly Urban/ Urban,Berlin
4793,2406186403.0,0,35.0,3,18.0,29.568,624468.0,Yes,Mal,<High School,Clerical,122,Private,16.5,Van,0,No,2,263.0,3.0,0,z_Highly Rural/ Rural,Bayern
4794,4751037111.0,0,73.0,0,19.0,18.358,371756.0,Yes,Mal,Bachelors,Professional,52,Private,17.01,Van,2,No,4,325.0,16.0,0,Highly Urban/ Urban,Bayern
4795,11871200000.0,0,36.0,4,12.0,67.668,291984.0,Yes,Fem,Bachelors,Clerical,69,Private,11.9,unknown,2,No,3,242.0,3.0,0,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
4796,3406320610.0,1,58.0,2,15.0,92.289,825275.0,z_No,Fem,Bachelors,Professional,71,Private,16.22,unknown,5,Yes,0,42.745,3.0,1,Highly Urban/ Urban,Bayern
4797,13748400000.0,1,52.0,2,3.0,560.0,312117.0,z_No,Fem,Bachelors,Student,80,Commercial,5.5,unknown,1,No,6,284.0,9.0,0,z_Highly Rural/ Rural,Brandenburg
4798,863863370.0,0,44.0,3,12.0,68.413,141336.0,z_No,Fem,z_High School,Teacher,54,Commercial,13.7,Sports Car,3,Yes,3,275.0,7.0,0,z_Highly Rural/ Rural,Nordrhein-Westfalen
4799,9066690071.0,0,39.0,4,3.0,960.0,111891.0,z_No,Fem,Bachelors,Home Maker,99,Private,8.88,unknown,2,No,0,257.0,8.0,0,Highly Urban/ Urban,Bayern
4800,3211771117.0,0,64.0,0,15.0,43.853,471120.0,Yes,Mal,z_High School,Student,104,Commercial,27.49,Panel Truck,0,No,2,277.0,8.0,0,z_Highly Rural/ Rural,Thueringen
4801,4937115349.0,0,44.0,0,17.0,43.38,652284.0,Yes,Fem,<High School,Clerical,65,Commercial,25.2,Pickup,0,No,2,355.0,8.0,0,Highly Urban/ Urban,Thueringen
4802,4064126454.0,1,48.0,2,15.0,118.689,23556.0,z_No,Mal,Bachelors,Professional,82,Private,1.91,Minivan,2,No,10,4.957,14.0,1,Highly Urban/ Urban,Bayern
4803,1670210300.0,0,75.0,0,14.0,84.664,280114.0,Yes,Mal,Bachelors,Manager,85,Private,15.33,Minivan,3,No,3,4.362,9.0,1,Highly Urban/ Urban,Thueringen
4804,1830896267.0,0,45.0,0,12.0,22.273,517536.0,Yes,Mal,z_High School,Teacher,98,Private,13.12,Minivan,2,No,3,3.483,8.0,1,z_Highly Rural/ Rural,Mecklenburg-Vorpomme
4805,955435057.0,0,54.0,3,16.0,34.179,426198.0,Yes,Mal,Masters,Nurse,90,Private,15.15,Minivan,2,No,2,272.0,19.0,0,Highly Urban/ Urban,Hessen
4806,11093200000.0,0,59.0,0,17.0,98.918,295607.0,Yes,Fem,PhD,Doctor,80,Private,30.73,Minivan,2,No,7,226.0,13.0,0,Highly Urban/ Urban,Hessen
4807,1526417956.0,0,51.0,0,15.0,82.638,827689.0,Yes,Fem,Bachelors,Teacher,55,Commercial,10.13,Minivan,3,No,7,316.0,,0,z_Highly Rural/ Rural,Brandenburg
4808,4347388927.0,1,32.0,2,3.0,960.0,424008.0,z_No,Fem,z_High School,Home Maker,84,Private,8.27,unknown,4,No,10,3.238,10.0,1,Highly Urban/ Urban,Bayern
4809,287686209.0,3,62.0,3,3.0,560.0,5889.0,Yes,Mal,z_High School,Student,73,Private,5.7,Pickup,0,No,3,5.372,3.0,1,Highly Urban/ Urban,Berlin
4810,8636195156.0,0,33.0,2,,72.351,289678.0,Yes,Fem,Bachelors,Professional,91,Private,15.1,unknown,4,No,5,323.0,14.0,0,Highly Urban/ Urban,Hessen
4811,1613593554.0,0,73.0,0,12.0,70.111,347451.0,z_No,Mal,z_High School,Teacher,105,Commercial,6.6,Pickup,2,No,1,5.732,3.0,1,Highly Urban/ Urban,Bayern
4812,2225283410.0,0,42.0,2,17.0,52.51,527892.0,z_No,Mal,Bachelors,Professional,76,Private,11.93,Pickup,4,No,3,211.0,7.0,0,Highly Urban/ Urban,Thueringen
4813,8978802207.0,0,77.0,0,15.0,,464440.0,Yes,Mal,z_High School,Teacher,59,Commercial,11.25,Pickup,0,No,5,332.0,3.0,0,Highly Urban/ Urban,Thueringen
4814,3220419555.0,0,42.0,3,20.0,49.658,546078.0,Yes,Mal,Bachelors,Teacher,78,Commercial,5.9,Pickup,0,No,4,250.0,15.0,0,z_Highly Rural/ Rural,Bayern
4815,101984137.0,0,67.0,0,19.0,149.153,572141.0,Yes,Fem,Bachelors,Professional,76,Private,26.2,Pickup,0,No,2,278.0,18.0,0,Highly Urban/ Urban,Thueringen
4816,2844328214.0,1,68.0,2,12.0,14.556,,Yes,Fem,Bachelors,Home Maker,86,Private,9.63,unknown,4,Yes,0,2.2,10.0,1,Highly Urban/ Urban,Bayern
4817,10991100000.0,0,54.0,0,10.0,94.584,658272.0,z_No,Fem,Bachelors,Professional,80,Commercial,35.13,Van,2,No,2,354.0,11.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
4818,7358312793.0,0,58.0,0,17.0,98.407,457757.0,Yes,Mal,Masters,Manager,66,Private,18.63,Minivan,0,No,3,307.0,17.0,0,Highly Urban/ Urban,Berlin
4819,9421378107.0,2,64.0,2,12.0,24.342,498973.0,Yes,Mal,z_High School,Clerical,93,Private,13.93,Minivan,2,No,4,335.0,13.0,0,Highly Urban/ Urban,Berlin
4820,646964343.0,0,69.0,0,11.0,,111891.0,z_No,Fem,Bachelors,Home Maker,85,Private,13.81,Minivan,0,No,6,332.0,9.0,0,z_Highly Rural/ Rural,Bayern
4821,3889257780.0,0,57.0,0,9.0,62.028,194337.0,z_No,Mal,z_High School,Professional,66,Private,14.08,Minivan,2,Yes,2,6.427,3.0,1,Highly Urban/ Urban,Brandenburg
4822,1597431840.0,0,59.0,1,16.0,17.241,478023.0,Yes,Fem,z_High School,Student,63,Private,12.85,unknown,3,No,6,342.0,,0,Highly Urban/ Urban,Bayern
4823,5770512771.0,0,65.0,0,12.0,48.753,316913.0,z_No,Fem,z_High School,Manager,74,Private,24.12,Sports Car,0,No,4,1.962,10.0,1,Highly Urban/ Urban,Berlin
4824,9905655843.0,0,66.0,0,,56.77,70668.0,z_No,Mal,Masters,Nurse,115,Private,17.59,Van,3,No,3,1.739,17.0,1,Highly Urban/ Urban,Thueringen
4825,458287249.0,0,72.0,0,,20.159,341021.0,z_No,Fem,Bachelors,Home Maker,88,Private,24.58,unknown,2,No,3,438.0,3.0,0,z_Highly Rural/ Rural,Berlin
4826,654643605.0,0,46.0,3,16.0,,1070011.0,Yes,Mal,Bachelors,Teacher,93,Private,11.19,Pickup,0,Yes,5,1.981,11.0,1,Highly Urban/ Urban,Thueringen
4827,1495569803.0,0,67.0,0,16.0,53.889,902836.0,Yes,Fem,z_High School,Teacher,100,Commercial,7.2,unknown,2,No,3,2.074,3.0,1,Highly Urban/ Urban,Bayern
4828,1558074771.0,0,76.0,0,15.0,71.248,329784.0,z_No,Mal,Masters,Nurse,73,Private,12.44,Minivan,2,No,5,263.0,21.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
4829,1458671463.0,0,46.0,0,13.0,74.56,,Yes,Fem,Masters,Professional,70,Private,5.5,unknown,5,No,8,329.0,22.0,0,Highly Urban/ Urban,Thueringen
4830,6304128007.0,0,51.0,0,15.0,61.487,219040.0,Yes,Mal,Masters,,71,Commercial,36.32,Panel Truck,0,No,0,270.0,21.0,0,Highly Urban/ Urban,Bayern
4831,5223513173.0,0,84.0,0,17.0,77.551,534891.0,Yes,Mal,Masters,Nurse,64,Private,7.0,Minivan,2,No,4,381.0,19.0,0,Highly Urban/ Urban,Bayern
4832,657670716.0,0,55.0,0,13.0,79.502,261793.0,Yes,Fem,Bachelors,Teacher,98,Private,5.9,Sports Car,4,Yes,2,355.0,8.0,0,Highly Urban/ Urban,Bayern
4833,3529609324.0,0,61.0,2,13.0,,284620.0,Yes,Mal,Bachelors,Professional,91,Private,15.1,Minivan,2,No,4,334.0,,0,z_Highly Rural/ Rural,Bayern
4834,4095866939.0,1,56.0,1,12.0,33.515,338171.0,Yes,Mal,z_High School,Clerical,50,Private,21.04,Minivan,0,No,2,328.0,3.0,0,Highly Urban/ Urban,Bayern
4835,4649784480.0,0,54.0,2,3.0,560.0,455486.0,Yes,Fem,z_High School,Home Maker,62,Private,13.49,unknown,2,No,3,3.149,10.0,1,Highly Urban/ Urban,Bayern
4836,2813168171.0,0,59.0,0,17.0,15.056,334647.0,Yes,Fem,Bachelors,Clerical,50,Private,3.79,unknown,3,No,0,3.45,22.0,1,Highly Urban/ Urban,Bayern
4837,6933460821.0,0,54.0,0,13.0,62.379,508642.0,Yes,Mal,<High School,Teacher,51,Commercial,27.38,Panel Truck,2,No,2,279.0,6.0,0,Highly Urban/ Urban,Bayern
4838,3160246947.0,0,47.0,0,17.0,72.22,399087.0,Yes,Fem,Masters,Manager,67,Private,6.2,unknown,3,No,4,360.0,20.0,0,Highly Urban/ Urban,Bayern
4839,4746168151.0,0,51.0,0,12.0,31.275,307126.0,z_No,Fem,Masters,Home Maker,93,Commercial,38.3,Van,1,No,2,265.0,3.0,0,Highly Urban/ Urban,Bayern
4840,2572389751.0,0,63.0,0,13.0,176.244,288561.0,z_No,Mal,Masters,Nurse,97,Private,17.16,Minivan,2,No,5,352.0,3.0,0,Highly Urban/ Urban,Mecklenburg-Vorpomme
4841,1907708105.0,0,65.0,0,3.0,960.0,263382.0,z_No,Mal,z_High School,Student,131,Commercial,13.42,Minivan,2,No,0,218.0,12.0,0,z_Highly Rural/ Rural,Bayern
4842,5599384712.0,0,50.0,0,13.0,22.107,199953.0,Yes,Mal,z_High School,Teacher,80,Commercial,7.41,Pickup,0,No,0,298.0,8.0,0,Highly Urban/ Urban,Bayern
4843,2143943035.0,0,53.0,0,14.0,32.458,510325.0,Yes,Fem,z_High School,Clerical,86,Private,20.55,Sports Car,0,No,5,285.0,7.0,0,z_Highly Rural/ Rural,Thueringen
4844,1684921743.0,0,45.0,0,9.0,58.077,276783.0,z_No,Mal,Bachelors,Manager,67,Commercial,28.74,Panel Truck,2,No,6,7.39,14.0,1,Highly Urban/ Urban,Berlin
4845,2267136920.0,0,61.0,0,9.0,58.814,359229.0,z_No,Mal,<High School,Teacher,72,Commercial,7.3,Pickup,4,Yes,2,8.39,9.0,1,Highly Urban/ Urban,Bayern
4846,7306487575.0,0,61.0,0,16.0,187.666,782931.0,Yes,Fem,Masters,Nurse,88,Private,6.8,unknown,0,Yes,0,295.0,15.0,0,Highly Urban/ Urban,Thueringen
4847,2331562071.0,0,37.0,0,13.0,107.141,665457.0,z_No,Fem,Bachelors,Teacher,84,Commercial,30.08,Minivan,3,No,0,13.012,14.0,1,Highly Urban/ Urban,Bayern
4848,12089900000.0,0,59.0,0,3.0,960.0,531187.0,Yes,Fem,z_High School,Home Maker,104,Private,1.5,Sports Car,3,No,2,5.394,9.0,1,Highly Urban/ Urban,Brandenburg
4849,12370400000.0,0,49.0,0,6.0,56.324,348505.0,Yes,Fem,Masters,Home Maker,75,Private,11.78,unknown,2,No,4,284.0,21.0,0,z_Highly Rural/ Rural,Bayern
4850,3775555848.0,0,58.0,0,14.0,72.716,337515.0,Yes,Fem,<High School,Teacher,85,Commercial,10.8,unknown,2,No,0,282.0,3.0,0,z_Highly Rural/ Rural,Bayern
4851,2446738257.0,0,77.0,0,15.0,44.868,123669.0,z_No,Mal,<High School,Teacher,63,Commercial,5.93,Pickup,3,No,2,5.134,7.0,1,Highly Urban/ Urban,Bayern
4852,7361687001.0,0,61.0,0,11.0,67.974,606567.0,z_No,Mal,Bachelors,Professional,84,Private,12.3,Minivan,4,No,3,319.0,7.0,0,Highly Urban/ Urban,Bayern
4853,7869649438.0,0,66.0,0,12.0,56.331,311059.0,Yes,Fem,Masters,,52,Commercial,18.54,Pickup,0,Yes,4,5.011,12.0,1,Highly Urban/ Urban,Bayern
4854,2720745834.0,0,64.0,1,3.0,960.0,235560.0,Yes,Fem,z_High School,Student,76,Private,1.5,Sports Car,3,No,2,3.397,10.0,1,z_Highly Rural/ Rural,Brandenburg
4855,3160104228.0,3,56.0,3,14.0,85.66,592080.0,Yes,Fem,Masters,Teacher,79,Private,13.81,Minivan,2,Yes,3,252.0,20.0,0,Highly Urban/ Urban,Bayern
